100	200	300	400	500	600	700	800	900	1000	1100	1200	1300	1400	1500	1600	1700	1800	1900	2000	2100	2200	2300	2400	2500	2600	2700	2800	2900	3000	3100	3200	3300	3400	3500	3600	3700	3800	3900	4000	
7	20.9667	40.1	63.0333	93.9667	251.533	156.967	198.967	245.8	297.2	354.167	410.9	456.467	521.1	595.967	678.5	750.133	833.433	922.433	1016.83	1114.97	1222.77	1325.43	1448.57	1571.83	1676.73	1826.33	1942.6	2068.3	2204.9	2349.37	2591.03	2647.93	2806.17	2968.97	3136.5	3349.6	3482.77	3687	3840.63	
